categorias,tokens,etiquetas
Interface Input,"['ab', 'team', 'org', 'chart', 'posit', 'wrong', 'hello', 'posit', 'show', 'nanaimo', 'kamloop', 'pleas', 'make', 'correct', 'imag', 'imag', 'png', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['employe', 'cod', 'imag', 'imag', 'png', 'pleas', 'edit', 'employe', 'cod', 'date', 'payrol', 'purpos', 'date', 'edit', 'access', 'beyond', 'four', 'week', 'timelin', 'pleas', 'let', 'know', 'question', 'aggreg', 'industri', 'mid', 'atlant', 'region', 'drive', 'phone', 'mobil', 'fax', 'number', 'email', 'www', 'aggreg', 'com', 'member', 'holcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['urgent', 'invalid', 'payscal', 'group', 'level', 'pleas', 'email', 'add', 'info', 'type', 'forward', 'messag', 'date', 'oct', 'subject', 'urgent', 'invalid', 'payscal', 'group', 'level', 'area', 'employe', 'info', 'type', 'pleas', 'coordin', 'ab', 'mylif', 'team', 'updat', 'area', 'let', 'know', 'observ', 'issu', 'thank', 'imag', 'imag', 'png', 'analyst', 'lafarg', 'canada', 'inc', 'airport', 'road', 'email', 'http', 'www', 'lafarg', 'lafarg', 'http', 'lafarg', 'confidenti', 'notic', 'messag', 'intend', 'exclus', 'address', 'communic', 'contain', 'inform', 'privileg', 'confidenti', 'legal', 'exempt', 'disclosur', 'name', 'addresse', 'author', 'print', 'retain', 'copi', 'dissemin', 'messag', 'part', 'receiv', 'messag', 'pleas', 'notifi', 'sender', 'immedi', 'mail', 'delet', 'destroy', 'copi', 'messag', 'oct', 'write', 'pleas', 'look', 'paid', 'entir', 'week', 'joel', 'payrol', 'transfer', 'get', 'invalid', 'payscal', 'group', 'level', 'sure', 'would', 'work', 'date', 'imag', 'imag', 'png', 'thank', 'project', 'manag', 'administr', 'aggreg', 'industri', 'southwest', 'region', 'teco', 'suit', 'vega', 'offic', 'ext', 'direct', 'fax', 'number', 'email', 'www', 'http', 'www', 'aggreg', 'com', 'lafargeholcim', 'http', 'lafargeholcim', 'aggreg', 'industri', 'compani', 'member', 'holcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'thank', 'project', 'manag', 'administr', 'aggreg', 'industri', 'southwest', 'region', 'teco', 'suit', 'vega', 'offic', 'ext', 'direct', 'fax', 'number', 'email', 'www', 'http', 'www', 'aggreg', 'com', 'lafargeholcim', 'http', 'lafargeholcim', 'aggreg', 'industri', 'compani', 'member', 'holcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['duquesn', 'employe', 'morn', 'mechan', 'crafton', 'readi', 'whose', 'name', 'sap', 'work', 'duquesn', 'quarri', 'need', 'abl', 'work', 'site', 'charg', 'center', 'make', 'sure', 'crafton', 'get', 'charg', 'thank', 'supervisor', 'lafargeholcim', 'cell', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['request', 'transfer', 'date', 'seem', 'mistaken']",0
Interface Input,"['employe', 'rule', 'chang', 'hello', 'employe', 'need', 'rule', 'chang', 'emp', 'need', 'emp', 'need', 'emp', 'need', 'chang', 'could', 'effect', 'start', 'next', 'period', 'would', 'great', 'thank', 'shift', 'coordin', 'lafargeholcim', 'alpena', 'cell', 'offic', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['move', 'peopl', 'posit', 'pleas', 'move', 'follow', 'peopl', 'posit', 'delimit', 'org', 'unit', 'relationship', 'pleas', 'sure', 'employe', 'group', 'remain', 'group', 'thank', 'resourc', 'manag', 'special', 'project', 'aggreg', 'industri', 'lafargeholcim', 'direct', 'fax', 'www', 'lafargeholcim', 'http', 'www', 'lafargeholcim', 'member', 'lafargeholcim', 'group', 'email', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'email', 'pleas', 'delet', 'immedi', 'notifi', 'email', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['edit', 'termin', 'date', 'hello', 'submit', 'termin', 'effect', 'howev', 'wrong', 'date', 'need', 'adjust', 'work', 'pleas', 'help', 'revis', 'termin', 'date']",0
Interface Input,"['attent', 'ab', 'team', 'pleas', 'chang', 'posit', 'temp', 'hour', 'imag', 'imag', 'png', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['attent', 'ab', 'team', 'updat', 'confirm', 'requir', 'per', 'system', 'note', 'hello', 'creat', 'posit', 'chang', 'system', 'come', 'back', 'note', 'pleas', 'confirm', 'chang', 'updat', 'retro', 'imag', 'imag', 'png', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['paystub', 'sent', 'hello', 'employe', 'number', 'need', 'paystub', 'sent', 'thank', 'administr', 'recruit', 'aggreg', 'industri', 'blvd', 'suit', 'desk', 'phone', 'cell', 'email', 'www', 'http', 'www', 'aggreg', 'com', 'lafargeholcim', 'www', 'materialsthatperform', 'com', 'aggreg', 'industri', 'compani', 'member', 'lafargeholcim', 'group', 'email', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'email', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['load', 'result', 'holcim', 'inc', 'environ', 'product', 'equifax', 'workforc', 'solut', 'data', 'holcim', 'inc', 'compani', 'code', 'load', 'pleas', 'load', 'summari', 'contract', 'review', 'complet', 'load', 'report', 'visit', 'webmanag', 'http', 'secur', 'theworknumb', 'com', 'compani', 'code', 'login', 'assign', 'usernam', 'password', 'organ', 'design', 'workforc', 'solut', 'contact', 'contact', 'workforc', 'solut', 'support', 'question', 'regard', 'report', 'load', 'report', 'avail', 'one', 'hour', 'receipt', 'email', 'employ', 'code', 'record', 'load', 'record', 'error', 'twn', 'ucm', 'complianc', 'center', 'manag', 'ppay', 'paperless', 'twn', 'work', 'number', 'tci', 'tax', 'credit', 'incent', 'ucm', 'unemploy', 'manag', 'tax', 'form', 'manag', 'disclaim', 'mail', 'messag', 'intend', 'person', 'use', 'recipi', 'name', 'intend', 'recipi', 'review', 'copi', 'distribut', 'messag', 'receiv', 'communic', 'pleas', 'notifi', 'immedi', 'mail', 'delet', 'origin', 'messag', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['opt', 'mylif', 'pleas', 'process', 'attach', 'electron', 'paystub', 'opt', 'form', 'thank', 'sphr', 'sphri', 'cpp', 'resourc', 'manag', 'lafargeholcim', 'east', 'colorado', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['posit', 'name', 'chang', 'engin', 'hello', 'pleas', 'correct', 'posit', 'titl', 'engin', 'imag', 'imag', 'png', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['posit', 'titl', 'updat', 'team', 'well', 'today', 'could', 'pleas', 'posit', 'titl', 'show', 'coordonnateur', 'mainten', 'per', 'point', 'task', 'thank', 'advanc', 'pleas', 'correct', 'follow', 'item', 'ee', 'gmail', 'profil', 'cell', 'phone', 'number', 'titl', 'coordonnateur', 'mainten', 'also', 'attach', 'screenshot', 'googl', 'mail', 'card']",0
Interface Input,"['scan', 'op', 'center', 'alpena', 'pleas', 'open', 'attach', 'document', 'sent', 'xerox', 'multifunct', 'printer', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['edit', 'deduct', 'payrol', 'check', 'go', 'fiori', 'notic', 'longer', 'edit', 'withdrawn', 'payrol', 'secondari', 'account', 'sheet', 'need', 'send', 'fill', 'current', 'deduct', 'move', 'acct', 'would', 'like', 'chang', 'present', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['time', 'upload', 'local', 'morn', 'work', 'time', 'upload', 'sheet', 'enter', 'hour', 'code', 'vacat', 'person', 'select', 'employe', 'enter', 'time', 'code', 'pto', 'thank', 'payrol', 'coordin', 'rmx', 'aggreg', 'industri', 'broadway', 'saugus', 'phone', 'voip', 'fax', 'cell', 'email', 'www', 'aggreg', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['ab', 'posit', 'complet', 'request', 'hello', 'highlight', 'posit', 'hold', 'complet', 'pleas', 'complet', 'posit', 'mirror', 'posit', 'attach', 'highlight', 'miss', 'info', 'need', 'complet', 'also', 'facil', 'address', 'margin', 'seattl', 'imag', 'imag', 'png', 'imag', 'imag', 'png', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['attent', 'ab', 'pleas', 'updat', 'posit', 'hour', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['pleas', 'chang', 'payrol', 'profil', 'week', 'payrol', 'hello', 'pleas', 'make', 'correct', 'profil', 'email', 'complet', 'thank', 'imag', 'imag', 'png', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['load', 'result', 'holcim', 'inc', 'environ', 'product', 'equifax', 'workforc', 'solut', 'data', 'holcim', 'inc', 'compani', 'code', 'load', 'pleas', 'load', 'summari', 'contract', 'review', 'complet', 'load', 'report', 'visit', 'webmanag', 'http', 'secur', 'theworknumb', 'com', 'compani', 'code', 'login', 'assign', 'usernam', 'password', 'organ', 'design', 'workforc', 'solut', 'contact', 'contact', 'workforc', 'solut', 'support', 'question', 'regard', 'report', 'load', 'report', 'avail', 'one', 'hour', 'receipt', 'email', 'employ', 'code', 'record', 'load', 'record', 'error', 'twn', 'ucm', 'complianc', 'center', 'manag', 'ppay', 'paperless', 'twn', 'work', 'number', 'tci', 'tax', 'credit', 'incent', 'ucm', 'unemploy', 'manag', 'tax', 'form', 'manag', 'disclaim', 'mail', 'messag', 'intend', 'person', 'use', 'recipi', 'name', 'intend', 'recipi', 'review', 'copi', 'distribut', 'messag', 'receiv', 'communic', 'pleas', 'notifi', 'immedi', 'mail', 'delet', 'origin', 'messag', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['scan', 'op', 'center', 'alpena', 'pleas', 'open', 'attach', 'document', 'sent', 'xerox', 'multifunct', 'printer', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['docdna', 'profil', 'creation', 'nitinkumar', 'team', 'pleas', 'creat', 'profil', 'advis', 'thank']",0
Interface Input,"['posit', 'group', 'updat', 'hello', 'tri', 'enter', 'hire', 'posit', 'howev', 'group', 'workday', 'show', 'option', 'pleas', 'posit', 'profil', 'updat', 'thank', 'busi', 'partner', 'mid', 'atlant', 'region', 'aggreg', 'industri', 'offic', 'cell', 'fax', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['urgent', 'invalid', 'payscal', 'group', 'level', 'pleas', 'email', 'add', 'info', 'type', 'forward', 'messag', 'date', 'oct', 'subject', 'urgent', 'invalid', 'payscal', 'group', 'level', 'area', 'employe', 'info', 'type', 'pleas', 'coordin', 'ab', 'mylif', 'team', 'updat', 'area', 'let', 'know', 'observ', 'issu', 'thank', 'imag', 'imag', 'png', 'analyst', 'lafarg', 'canada', 'inc', 'airport', 'road', 'email', 'http', 'www', 'lafarg', 'lafarg', 'http', 'lafarg', 'confidenti', 'notic', 'messag', 'intend', 'exclus', 'address', 'communic', 'contain', 'inform', 'privileg', 'confidenti', 'legal', 'exempt', 'disclosur', 'name', 'addresse', 'author', 'print', 'retain', 'copi', 'dissemin', 'messag', 'part', 'receiv', 'messag', 'pleas', 'notifi', 'sender', 'immedi', 'mail', 'delet', 'destroy', 'copi', 'messag', 'oct', 'write', 'pleas', 'look', 'paid', 'entir', 'week', 'joel', 'payrol', 'transfer', 'get', 'invalid', 'payscal', 'group', 'level', 'sure', 'would', 'work', 'date', 'imag', 'imag', 'png', 'thank', 'project', 'manag', 'administr', 'aggreg', 'industri', 'southwest', 'region', 'teco', 'suit', 'vega', 'offic', 'ext', 'direct', 'fax', 'number', 'email', 'www', 'http', 'www', 'aggreg', 'com', 'lafargeholcim', 'http', 'lafargeholcim', 'aggreg', 'industri', 'compani', 'member', 'holcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'thank', 'project', 'manag', 'administr', 'aggreg', 'industri', 'southwest', 'region', 'teco', 'suit', 'vega', 'offic', 'ext', 'direct', 'fax', 'number', 'email', 'www', 'http', 'www', 'aggreg', 'com', 'lafargeholcim', 'http', 'lafargeholcim', 'aggreg', 'industri', 'compani', 'member', 'holcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['pleas', 'chang', 'default', 'work', 'locat', 'work', 'thank']",0
Interface Input,"['follow', 'task', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'follow', 'task', 'confirm', 'effect', 'date', 'rate', 'per', 'hour', 'incorrect', 'research', 'rate', 'incorrect', 'sap', 'resolut', 'escal', 'origin', 'owner', 'addit', 'info']",0
Interface Input,"['test', 'system']",0
Interface Input,"['rule', 'chang', 'hello', 'take', 'posit', 'need', 'rule', 'chang', 'sap', 'employe', 'number', 'rule', 'need', 'chang', 'effect', 'start', 'question', 'pleas', 'reach', 'thankyou', 'shift', 'coordin', 'lafargeholcim', 'alpena', 'cell', 'offic', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['posit', 'group', 'updat', 'hello', 'tri', 'enter', 'hire', 'posit', 'howev', 'group', 'workday', 'show', 'option', 'pleas', 'posit', 'profil', 'updat', 'thank', 'busi', 'partner', 'mid', 'atlant', 'region', 'aggreg', 'industri', 'offic', 'cell', 'fax', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Pay Admin Request,"['rate', 'increas', 'effect', 'pleas', 'enter', 'rate', 'per', 'hour', 'effect']",0
Pay Admin Request,"['import', 'addit', 'tax', 'slip', 'need', 'tax', 'import', 'vous', 'pourriez', 'avoir', 'feuillet', 'plus', 'joindr', 'votr', 'hello', 'found', 'tax', 'doc', 'sunlif', 'site', 'upload', 'kpmg', 'take', 'account', 'year', 'tax', 'need', 'rcip', 'latam', 'lafargeholcim', 'arbor', 'dunde', 'usa', 'mobil', 'www', 'lafargeholcim', 'com', 'pleas', 'print', 'mail', 'unless', 'realli', 'need', 'wed', 'write', 'import', 'addit', 'tax', 'slip', 'need', 'tax', 'hello', 'save', 'retir', 'program', 'salari', 'employe', 'lafarg', 'canada', 'inc', 'old', 'non', 'regist', 'account', 'nreg', 'employe', 'profit', 'share', 'epsp', 'time', 'month', 'januari', 'tax', 'slip', 'relat', 'nreg', 'epsp', 'need', 'tax', 'year', 'get', 'addit', 'tax', 'slip', 'sign', 'mysunlif', 'http', 'mysunlif', 'select', 'retir', 'program', 'salari', 'employe', 'lafarg', 'canada', 'inc', 'old', 'choos', 'tax', 'slip', 'contribut', 'info', 'tax', 'slip', 'question', 'life', 'import', 'vous', 'pourriez', 'avoir', 'feuillet', 'plus', 'joindr', 'votr', 'clarat', 'revenus', 'avez', 'vous', 'moment', 'autr', 'moi', 'janvier', 'pargn', 'dan', 'gime', 'pargn', 'non', 'enregistr', 'gime', 'particip', 'employ', 'aux', 'fice', 'rpeb', 'programm', 'retrait', 'employ', 'lafarg', 'canada', 'inc', 'old', 'oui', 'vous', 'pourriez', 'avoir', 'joindr', 'feuillet', 'suppl', 'mentair', 'concern', 'rpeb', 'votr', 'clarat', 'revenus', 'pour', 'obtenir', 'feuillet', 'fiscaux', 'suppl', 'mentair', 'ouvrez', 'une', 'session', 'sur', 'masunlif', 'http', 'masunlif', 'lectionnez', 'programm', 'retrait', 'employ', 'lafarg', 'canada', 'inc', 'old', 'ensuit', 'choisissez', 'feuillet', 'fiscaux', 'plafond', 'cotis', 'feuillet', 'fiscaux', 'vous', 'avez', 'question', 'vous', 'pouvez', 'appel', 'life', 'lundi', 'vendredi', 'entr', 'director', 'total', 'reward', 'lafarg', 'canada', 'inc', 'build', 'citi', 'airport', 'road', 'telephon', 'mobil', 'email', 'member', 'lafargeholcim', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
